movieId,reviews,critic_reviews,metascore,Budget,US_and_Canada_Gross,Opening_Weekend,Global_Gross,Runtime,imdb_rating
154358,11,16,67,0,0,0,0,89,7.7
154975,3,11,0,0,0,0,3770006,84,7.3
155064,539,433,51,7000000,1333124,589014,3073700,117,6.1
155168,3,17,0,0,0,0,423477,95,7
155288,413,256,73,13000000,18704595,113803,35259653,102,7.3
155358,16,41,0,0,0,0,0,103,4.9
155509,301,78,52,8000000,34694,25369,607595,95,6.3
155589,2,0,0,360000,0,0,0,93,6.2
155659,221,254,71,29000000,27383770,6601313,49052787,111,6.8
155743,149,189,37,18000000,59689605,17861950,90632641,94,6
155774,7,74,80,0,26734,6413,173219,101,6.8
155812,66,40,31,0,0,0,23910,83,5.2
155820,150,115,63,15000000,20591853,9453224,20749853,100,6.2
155892,10,15,39,5000000,0,0,0,98,5.2
156025,6,5,0,0,0,0,0,25,5.9
156371,188,281,85,10000000,3400278,312355,4644472,117,6.9
156387,242,334,79,0,3237118,63573,13624522,106,7.9
156553,28,31,55,0,0,0,2784,96,6.1
156605,317,360,90,5000000,2152738,69335,9595362,118,7.3
156607,238,287,35,115000000,48390190,19445035,164989338,114,6.1
156609,226,218,58,35000000,55455765,21760405,108007109,92,5.7
156675,10,24,0,0,0,0,0,97,5.5
156706,164,89,58,9000000,0,0,321650,92,5.4
156726,582,195,67,1000000,0,0,0,82,6.6
156781,4,1,0,0,0,0,0,89,7.9
156783,2,1,0,0,0,0,0,113,7.8
157108,16,4,0,0,0,0,0,86,6.6
157110,8,5,0,0,0,0,0,90,6.9
157122,182,134,56,10000000,3866794,80325,12252684,108,7.2
157130,42,21,33,0,0,0,107257,93,5.8
157172,10,7,0,0,0,0,0,80,2.1
157200,230,344,55,27000000,41012075,14788157,93282604,98,6.5
157270,44,82,67,20000000,54058961,20242415,55658961,111,5.9
157296,492,403,77,200000000,486295561,135060273,1029266989,97,7.2
157312,168,180,40,29000000,63285885,23586645,78844582,99,5.4
157340,234,196,43,73000000,107509366,38155177,352333929,97,6.3
157369,6,11,0,0,0,0,0,119,6.9
157407,181,52,0,12000000,0,0,228631,92,5.4
157432,84,44,27,10500000,0,0,567064,90,4.6
157699,296,334,58,40000000,21587519,8000058,37357216,134,7.3
157775,28,12,0,0,0,0,0,95,7.1
157865,69,110,29,20000000,8821329,4869278,13385737,94,5.5
158022,8,6,0,1000000,0,0,0,85,3.8
158027,3,4,0,0,0,0,2843718,117,6.7
158035,3,3,0,0,0,0,15954700,110,8.3
158238,628,463,70,50000000,36261763,11203270,71261763,116,7.4
158254,41,34,0,0,0,0,0,100,4.4
158388,44,20,0,3500000,21671241,0,21671241,89,6.5
158398,8,5,0,0,0,0,0,14,7.5
158402,46,13,0,10000000,0,0,29171110,138,6.6
158528,637,414,59,17000000,55124043,16800868,119100758,86,6.3
158721,39,20,0,30000000,0,0,0,114,5.9
158783,352,352,85,10000000000,2006788,92129,37854655,145,8.1
158813,279,277,34,170000000,77041381,26858726,299820798,113,6.2
158830,281,380,66,140000000,55483770,18775350,195243411,117,6.3
158842,61,67,62,0,22936,11180,2130866,99,6.6
158872,621,318,66,19000000,97685686,34263534,140705322,89,6.1
158874,7,13,0,0,0,0,0,85,6.6
158882,10,2,0,0,0,0,0,84,5.8
158956,119,70,0,0,0,0,25427,99,5.7
158966,595,328,72,5000000,5879835,93824,23149206,118,7.8
158972,157,338,93,3000000,1479387,15972,11784207,162,7.3
159061,365,241,81,6420000,786633,77892,49851770,156,7.4
159077,65,97,68,3200000,4267218,57022,5425148,103,6.3
159093,409,289,46,90000000,65075540,22383146,334897606,129,6.4
159161,19,1,0,0,0,0,0,60,7.5
159193,215,342,64,30000000,11103205,359289,43763247,96,6.6
159403,12,10,0,0,0,0,0,50,7
159415,464,300,64,3000000,4210454,105453,4935501,97,6.9
159441,150,39,22,0,0,0,0,108,5.7
159510,42,38,0,0,0,0,0,88,5.8
159690,269,252,40,135000000,82051601,35316382,245623848,112,5.9
159717,196,74,55,0,0,0,0,97,7.3
159755,170,141,68,20000000,9639125,4698715,9680029,87,6.7
159779,15,3,0,0,0,0,0,90,6.4
159811,8,2,0,0,0,0,0,20,7.9
159817,107,10,0,0,0,0,0,538,9.4
159849,37,1,0,20000,0,0,0,60,8.3
159858,714,421,65,40000000,102516140,40406314,322811541,134,7.3
159976,65,39,39,0,57046,7226,7846608,107,7.1
160080,2500,707,60,144000000,128350574,46018755,229147509,117,6.8
160271,292,244,52,50000000,127440871,35535250,216940871,107,6.3
160289,86,44,0,0,0,0,0,467,8.9
160341,28,15,0,0,0,0,0,102,5.8
160400,77,130,56,0,1361045,98274,7435006,104,6.5
160422,33,5,0,0,0,0,0,101,6.9
160438,781,335,58,120000000,162434410,59215365,415484914,123,6.6
160440,52,8,39,600000,0,0,0,98,4.6
160527,7,5,0,0,0,0,0,93,7.4
160563,527,343,44,180000000,126643061,38527856,357243061,110,6.2
160565,293,308,55,10000000,79213375,31515110,118587880,108,6
160567,184,180,51,33000000,46009673,16628170,77068246,98,6
160569,165,151,34,105000000,64063008,21373064,408754975,94,5.7
160571,459,333,58,4900000,67268835,21688103,149368835,81,6.3
160573,189,245,71,65000000,76233151,21514095,143695338,102,6.7
160644,70,134,78,0,3401155,93125,3924527,110,6.7
160646,28,77,64,0,23020,23020,23020,96,5.7
160684,170,45,42,15000000,0,0,1616004,107,5.5
160718,59,29,0,0,0,0,0,6,8.3
160730,42,34,42,0,13191,5517,15364,87,5.2
160836,4,15,0,300000,0,0,13407,103,6.7
160848,149,242,86,0,921974,21010,6613503,80,7.5
160872,104,34,0,0,252,205,349183,85,3.7
160954,328,253,58,19000000,38583626,9445456,85251425,96,6.5
160978,11,28,0,0,0,0,0,96,5.9
160980,575,428,74,60000000,125070033,35028301,243870033,96,7.4
161008,17,27,0,0,1823154,720864,1823154,97,3.9
161024,13,0,0,0,0,0,0,86,7.7
161032,37,14,0,1000,0,0,0,34,7.1
161044,14,9,0,0,0,0,0,102,4.8
161127,136,173,66,28000000,15436808,5303775,21011110,127,7
161131,294,289,57,40000000,43034523,14685305,86434523,114,7.1
161290,20,21,0,1000000,1991,1650,176777,107,4.1
161354,263,135,0,3500000,3775000,0,4462034,76,6.4
161580,324,205,60,20000000,113257297,23817340,183936074,100,6.2
161582,536,326,88,12000000,27007844,621329,37999675,102,7.6
161594,107,48,35,0,269980,119801,5725482,110,6.7
161634,897,430,71,9900000,89217875,26411706,157761002,88,7.1
161830,28,55,49,0,2634,2457,2634,75,5.2
161918,52,50,0,3000000,0,0,0,95,3.9
161922,363,223,77,9000000,14431633,4754215,19370020,104,7.3
161966,211,380,89,9000000,2341534,50934,12449281,130,7.1
162082,1000,414,73,10000000000,2129768,284776,92764199,118,7.6
162344,5,0,0,0,0,0,0,73,7.5
162350,608,396,54,90000000,93432655,34703397,162360636,132,6.9
162414,1000,522,99,4000000,27854932,402075,65172611,111,7.4
162478,137,110,47,25000000,17368022,6541205,29674699,95,5.8
162578,325,315,84,60000000,48023088,12608372,76249438,101,7.7
162590,170,200,59,35000000,24252420,8571785,211952420,123,6.5
162598,331,318,68,110000000,61433527,20223544,121790373,107,7.1
162600,495,330,57,110000000,87242834,28871140,296482446,127,6.7
162602,589,383,48,45000000,75395035,24536265,173185859,112,6.5
162606,685,343,51,44000000,86260045,24710273,155560045,128,7.3
162828,148,143,68,0,0,0,282817,109,6.5
162968,7,5,0,0,0,0,6319100,64,7.3
162982,16,4,0,0,0,0,4843719,90,7.8
163056,261,209,67,0,1918403,458342,78053145,120,6.8
163072,11,6,0,0,0,0,0,11,8.2
163112,4,3,0,0,0,0,0,10,8.2
163134,1000,250,81,370000000,5017246,1813781,382238181,106,8.4
163386,3,3,0,0,0,0,0,21,8.2
163527,3,2,0,0,0,0,0,90,7.2
163639,3,8,0,0,0,0,0,76,5.5
163645,1200,473,71,40000000,67209615,15190758,180563636,139,8.1
163653,18,0,0,0,0,0,0,74,6.6
163809,198,15,0,0,0,0,0,22,8.8
163925,2,1,0,0,0,0,0,4,8
163937,420,375,47,5000000,20777061,9576057,45173154,89,5
163981,247,228,35,1500000,779820,0,850419,102,5.1
163985,190,46,0,2000000,0,0,0,88,6.3
164179,2300,752,81,47000000,100546139,24074047,203388186,116,7.9
164200,145,143,56,70000000,72800603,21311407,183800603,87,6.8
164226,85,13,0,0,4218,2462,4218,88,3.6
164280,15,103,78,0,153440,28591,559029,128,7.5
164367,348,268,67,4000000,0,0,4086096,111,6.6
164375,29,23,0,0,0,0,633733,90,4.9
164540,100,37,78,0,0,0,397,92,6.9
164647,21,2,0,0,0,0,0,86,5.5
164655,27,104,72,0,440627,44725,950040,108,7.2
164707,21,2,0,0,0,0,0,88,5.6
164753,23,3,0,0,0,0,0,85,6.5
164881,14,2,0,3800000,0,0,538091,97,4.4
164909,2200,722,94,30000000,151101803,881104,471988025,128,8
164917,118,102,81,0,0,0,566,100,8.2
165075,16,27,46,0,0,0,1126,92,6.4
165101,475,227,42,75000000,34343574,14860425,220021259,121,6.2
165103,133,114,34,40000000,14904426,5461475,29918745,105,5.9
165139,48,20,0,10000000,40598,21554,247949,86,5.7
165343,243,20,0,20000000,0,0,0,88,4.2
165347,457,310,47,60000000,58697076,22872490,162146076,118,6.1
165483,9,0,0,0,0,0,0,63,7.4
165489,29,81,72,0,0,0,179227,94,7.7
165529,33,2,0,0,0,0,0,120,6.6
165549,967,527,96,9000000,47695371,256498,78988148,137,7.8
165551,647,368,69,12000000,51738905,123360,140853810,118,8
165635,115,11,0,1000000,0,0,0,81,5.4
165639,15,0,0,0,0,0,0,4,7.8
165645,135,145,38,26000000,17782178,6176680,24079268,92,5.6
165671,13,25,0,1000000,0,0,0,108,7.4
165843,16,71,72,0,200219,76327,214669,86,6.3
165947,90,22,37,40000000,0,0,0,98,5.9
165959,5,1,0,4000000,0,0,1732414,79,7.1
165969,36,7,0,0,0,0,0,166,8.2
166015,28,33,0,0,0,0,4401654,96,7
166024,12,4,0,0,0,0,0,18,7.8
166183,2,1,0,0,0,0,0,19,8
166203,10,20,0,0,0,0,5188128,116,6.2
166291,378,93,78,0,764723,121732,30759915,130,8.1
166461,637,408,81,150000000,248757044,56631401,687228908,107,7.6
166492,243,197,42,45000000,54767494,16890204,114501299,105,5.9
166526,273,158,33,30000000,7885294,3775596,16080475,120,6.4
166528,2000,726,65,200000000,533539991,155081681,1058682142,133,7.8
166534,1100,572,63,9000000,138291365,40010975,278454417,117,7.3
166558,258,190,23,35000000,30353973,13688751,81093313,91,5.7
166568,394,240,64,13000000,3500605,59797,9101546,132,7.5
166635,1400,437,41,110000000,100014699,14869736,303144152,116,7
166643,576,435,74,25000000,169607287,515499,235956898,127,7.8
166705,452,335,79,24000000,57682904,129462,64414761,139,7.2
166946,391,328,66,25000000,12786053,3404102,24121245,115,7.2
167018,257,170,39,38000000,60323786,11002986,118102725,111,6.2
167036,360,247,59,75000000,270578425,35258145,634338384,108,7.1
167064,92,213,95,0,7123919,686378,8345298,93,7.9
167296,18,8,0,0,0,0,0,73,5.8
167370,761,310,36,125000000,54647948,10278225,240697856,115,5.6
167380,460,142,43,22000000,64508620,18222810,205035819,100,7.2
167538,64,72,0,75000,0,0,0,76,4.2
167570,1200,54,0,0,0,0,0,60,7.8
167634,175,124,37,22000000,32187017,12201873,41187017,91,5.6
167706,9,16,74,0,48594,2253,48594,93,7.6
167732,141,78,54,8000000,82703,32887,16053043,103,7.3
167746,378,411,75,80000000,175936671,53003468,312336671,104,7.3
167772,18,3,0,700,0,0,0,5,7.5
167790,1,15,0,54000000,0,0,1237319,95,6.4
167854,18,0,0,0,0,0,0,64,6.5
168026,21,10,0,0,0,0,0,15,7.4
168090,4,6,0,0,0,0,3546960,68,7.6
168144,10,1,0,500000,0,0,0,58,7.2
168174,7,2,0,0,0,0,0,73,7.1
168218,7,5,0,0,0,0,817874,83,7.9
168248,1000,497,75,40000000,92029184,30436123,174348632,122,7.4
168250,2000,440,85,4500000,176196665,33377060,255745157,104,7.8
168252,1700,648,77,97000000,226277068,88411916,619179950,137,8.1
168254,1000,620,62,185000000,168052812,61025472,568652812,118,6.7
168266,334,402,67,18000000,2402004,170575,41681746,117,7.2
168326,423,346,86,5000000,42873127,421577,56411585,120,7.5
168350,32,42,44,3000000,0,0,309,93,5.8
168358,145,69,9,10000000,9000000,0,9000000,88,5.1
168366,1200,529,65,160000000,504481165,174750616,1266115964,129,7.1
168418,287,197,50,125000000,175003033,50198902,527965936,97,6.3
168456,18,5,0,0,0,0,0,102,4.3
168492,1200,454,94,4000000,18095701,412932,43143046,132,7.8
168608,169,182,85,0,0,0,85955,134,7.4
168612,1000,459,52,110000000,40563557,18676033,169846945,107,6.3
168632,36,0,0,0,0,0,0,77,7.2
168712,331,248,33,55000000,114581250,46607250,381545846,118,4.6
168846,18,0,0,0,0,0,0,65,7.9
169034,11,8,0,1345405,0,0,0,65,8.3
169180,44,24,55,0,0,0,0,96,5.8
169670,400,228,62,0,151042,50026,368372,90,5.9
169904,45,44,0,900000,0,0,0,127,5.8
169912,25,1,0,0,0,0,0,62,7.4
169958,82,46,63,0,73121,7137,73121,96,6.1
169982,573,315,44,100000000,85364450,40300288,142337240,124,5.9
169984,2300,601,65,97000000,74262031,36160621,240891763,122,6.4
169992,239,345,63,5500000,1799312,994431,3719383,91,6.3
170289,64,44,0,0,0,0,0,111,4.2
170297,22,26,0,0,0,0,0,73,6.5
170355,6,0,0,0,0,0,0,88,8.2
170357,30,2,0,0,0,0,0,67,8.1
170399,242,96,28,25000000,18600152,7722802,26800152,100,6
170401,156,121,40,5000000,3614896,1597928,5042014,87,5.8
170411,30,2,0,0,0,0,0,66,7.9
170551,30,32,0,0,0,0,0,101,7
170597,3,0,0,0,0,0,0,9,8.1
170697,333,214,60,7000000,24801212,446380,43069254,101,7.6
170705,1000,33,0,0,0,0,0,594,9.4
170777,5,2,0,0,0,0,0,10,8.4
170813,539,327,37,69000000,58060186,18503871,177856751,116,5.5
170817,338,152,45,42000000,45852178,19542248,60845711,90,4.7
170827,1000,446,34,125000000,80227895,31688375,409231607,111,5.4
170837,40,1,0,0,0,0,0,89,5.6
170875,683,447,56,250000000,226008385,98786705,1236005118,136,6.6
170897,143,32,40,0,0,0,0,130,5.2
170907,15,11,72,0,0,0,0,99,7.2
170937,45,38,77,0,0,0,0,88,6.2
170939,156,136,69,38000000,73921000,23851539,125427681,89,6.2
170945,952,349,78,5000000,13985117,5988370,19735344,91,6.2
170957,409,282,59,175000000,152901115,53688680,383930656,102,6.7
170993,45,22,45,6000000,49034,21828,156318,91,5.8
171011,156,6,0,0,0,0,0,298,9.5
171023,76,82,61,1200000,4077333,45317,4101699,96,6.5
171251,73,20,68,0,0,0,0,95,6.5
171495,76,7,0,0,0,0,0,780,9.3
171631,11,0,0,0,0,0,0,64,6.2
171695,52,7,0,0,0,0,0,99,8.4
171701,15,68,76,0,43635,8002,209715,115,6.8
171749,848,39,0,0,0,0,0,851,8.9
171751,103,6,0,0,48772,48772,3137716,156,8.1
171759,303,349,77,10500000,10709995,229292,27869129,93,6.3
171763,1300,504,86,34000000,107825862,20553320,226945087,113,7.6
171765,408,299,75,50000000,0,0,2049823,120,7.3
171811,1,1,0,0,0,0,1032822,105,4.7
171867,262,183,51,20000000,22105643,8004283,47347283,101,5.2
171891,4,1,0,0,4439,0,4439,106,6.1
171917,2,3,0,0,0,0,0,86,6.3
172013,11,59,75,0,78372,11729,1370772,106,6.7
172215,9,5,0,0,0,0,0,92,6.1
172229,19,11,0,7500000,289323,222681,289323,98,6.2
172233,37,13,0,0,0,0,94938,98,6
172253,26,11,0,0,0,0,0,90,6.1
172321,10,2,0,0,0,0,0,61,8.3
172461,31,31,75,0,0,0,0,92,7.3
172497,38,8,0,60000000,0,0,0,21,7.6
172547,252,214,49,80000000,264624300,72434025,1034800131,89,6.2
172577,3,1,0,0,0,0,0,20,8.3
172583,2,0,0,0,0,0,0,21,8
172585,2,1,0,0,0,0,0,20,7.9
172587,1,1,0,0,0,0,0,18,8.2
172589,1,1,0,0,0,0,0,16,8.3
172591,20,6,0,0,0,0,0,583,9.3
172637,7,0,0,0,0,0,0,10,8.2
172705,9,15,78,0,51499,8159,51499,111,8.2
172793,1,0,0,0,0,0,0,19,8
172825,1,0,0,0,0,0,0,19,7.9
172875,20,7,0,0,0,0,0,10,7.5
172881,42,11,0,0,0,0,0,9,7.5
172887,18,5,0,0,0,0,0,15,7.4
172909,1,0,0,0,0,0,0,19,7.9
173145,966,483,82,150000000,146880162,56262929,490719763,140,7.4
173197,224,284,73,0,1502347,74233,9480160,151,7.1
173205,169,159,79,0,0,0,0,112,6.9
173209,220,90,56,69420,0,0,0,122,6
173235,16,27,0,0,0,0,0,90,6.9
173253,10,2,0,0,0,0,0,65,6.9
173255,22,0,0,0,0,0,0,60,7.3
173291,1200,394,51,177200000,41189488,17007624,225973340,136,6.4
173307,77,26,21,0,0,0,102256,89,4.2
173317,9,9,0,0,0,0,0,94,7.5
173351,1,1,0,0,0,0,0,8,8.2
173355,2,1,0,0,0,0,0,10,7.9
173535,3,0,0,0,0,0,0,65,8.3
173619,8,10,0,0,0,0,0,95,7
173751,8,16,0,0,0,0,0,92,4.4
173873,33,8,0,0,0,0,0,186,6.9
173925,629,144,47,0,0,0,27975429,123,6.8
173941,815,448,63,30000000,51687870,18286420,100014025,115,6.7
173963,11,38,0,0,0,0,9864149,104,7.2
174045,57,50,48,0,0,0,124875,101,5.8
174053,118,15,0,0,0,0,0,73,9.1
174055,2700,574,94,100000000,189740665,50513488,530380130,106,7.8
174141,34,85,70,0,105841,0,0,86,7.3
174403,46,8,0,0,0,0,0,58,7.4
174479,8,0,0,0,0,0,0,10,7.7
174551,14,6,0,0,0,0,0,95,8.5
174681,11,4,0,1900000,0,0,0,102,7.7
174727,401,296,80,4500000,2026499,125101,3283369,102,7.3
174737,3,5,0,0,0,0,0,93,6.9
174815,208,104,30,40000000,25584504,8724795,34284504,88,5.6
174909,384,370,78,29000000,27780977,7600036,48453605,118,7
175197,923,360,34,60000000,50701325,19153698,113231078,95,5.6
175199,501,300,62,15000000,102092201,35006404,306592201,109,6.5
175293,2,0,0,0,0,0,0,20,7.8
175303,2100,643,69,35000000,328874981,123403419,704242551,135,7.3
175387,2,2,0,0,0,0,0,19,7.9
175397,1,0,0,0,0,0,0,8,8.2
175401,4,0,0,0,0,0,0,10,7.8
175431,2,0,0,0,0,0,0,9,7.8
175475,970,164,12,50000000,86089513,24531923,217776646,86,3.4
175485,1200,110,43,50000000,0,0,0,101,4.6
175569,826,395,73,11000000,33800859,161558,44202682,107,7.7
175577,12,0,0,0,0,0,0,66,6.8
175585,388,76,59,0,0,0,3440362,121,7.3
175661,631,308,47,30000000,75468583,21384504,183428689,118,6.9
175693,4,0,0,0,0,0,0,9,8.5
175705,23,21,0,0,0,0,0,110,7
175707,2,19,0,0,0,0,1509,107,7.3
175743,1,20,0,0,0,0,10081,99,6.7
175781,2,1,0,0,0,0,0,55,8.8
176051,3,0,0,0,0,0,0,75,5.1
176101,817,382,44,104000000,100234838,39023010,410902662,141,6.7
176371,2500,577,81,150000000,92071675,32753122,267685209,164,8
176389,37,54,36,40000000,28370522,8342311,68743485,91,5.5
176413,5,20,0,0,0,0,402707,112,6.3
176415,2,19,0,0,0,0,878778,119,5.6
176419,2500,548,76,30000000,17800004,7534673,44516999,121,6.6
176423,133,51,68,0,0,0,0,120,7.9
176579,83,40,0,0,0,0,836413,80,4.2
176621,1,0,0,0,0,0,0,21,7.1
176751,382,293,65,50000000,51342000,16776390,134866593,115,7.1
176805,26,13,52,0,2230700,0,0,84,5.9
176935,884,153,21,120000000,33700160,13707376,221900160,109,5.3
177185,7,1,0,0,0,0,0,112,6.7
177285,31,22,0,0,1522976,196454,29322339,119,7.3
177593,1300,582,88,15000000,54513740,322168,162729321,115,8.1
177615,916,493,93,10000000,48958273,364437,78986478,94,7.4
177763,1000,438,52,55000000,102826543,28681472,352794081,114,6.5
177765,1300,348,81,175000000,210460015,50802605,814337054,105,8.4
177939,29,43,65,0,406490,18302,3878208,92,7.5
178061,583,443,77,11000000,30014539,264155,53939297,119,7.5
178111,36,47,40,0,525280,138014,25672406,90,5.5
178129,7,11,0,0,0,0,0,85,7.1
178323,45,24,63,0,0,0,0,100,7
178613,24,3,0,0,0,0,0,57,8.7
178615,29,26,52,0,26409,6907,26409,87,6.5
178827,314,436,88,40000000,40907738,11001961,227307860,103,7.8
179053,9,3,0,200000,0,0,0,5,6.8
179073,8,3,0,0,0,0,0,100,6.3
179119,424,278,88,13000000,8047856,184805,24646055,107,7.2
179133,244,189,62,5000000,6735118,23180,42187665,94,7.8
179135,51,9,0,0,0,0,0,364,9.3
179211,21,0,0,0,0,0,0,59,6.4
179401,997,323,58,90000000,404540171,36169328,995339117,119,6.9
179427,3,0,0,0,0,0,0,78,6.2
179491,124,124,62,0,0,0,0,86,6.4
179511,5,14,0,0,0,0,0,113,5.8
179709,202,224,46,25000000,1404061,125570,15889124,101,6.2
179749,159,55,75,0,0,0,0,78,6.4
179813,79,72,54,26000000,2470979,1110565,2510151,98,6.5
179815,252,168,58,22000000,11962778,61999,13025860,122,6.5
179817,763,429,75,30000000,56468410,175006,150847274,125,7.4
179819,7000,734,84,317000000,620181382,220009584,1334407706,152,6.9
179953,281,155,42,28000000,72110659,16759161,130560428,104,5.6
180031,1700,1000,87,19400000,63859435,166564,195243464,123,7.3
180045,468,385,71,30000000,28780744,2349967,59284015,140,7.4
180095,575,246,66,20000000,132422809,27547866,315025930,113,7.9
180231,261,148,30,69000000,104029443,29651193,180613824,100,6
180263,320,18,0,0,0,0,0,273,6.1
180265,77,56,77,0,0,0,0,94,7.6
180297,456,402,76,10000000,21120616,1211345,29820616,104,7.3
180497,522,457,83,50000000,81903458,526011,193764664,116,7.2
180985,2000,347,48,84000000,174340174,8805843,438550306,105,7.5
180987,162,142,58,111000000,84410380,13401586,296069199,108,6.7
181065,16,0,0,0,0,0,0,67,6.9
181139,6,1,0,0,0,0,0,51,6.3
181315,634,460,90,35000000,21198205,216495,48706552,130,7.4
181413,9,5,0,0,0,0,0,95,7.7
181659,5,1,0,0,0,0,0,66,6.6
181719,15,2,0,0,0,0,0,91,7
182293,5,0,0,0,0,0,0,8,6.5
182297,25,2,0,0,0,0,0,7,7.6
182299,9,1,0,0,0,0,0,8,6.6
182639,16,5,0,0,0,0,0,10,8
182715,2200,458,79,40000000,32732301,11071584,43070915,115,6.8
182727,70,5,0,0,0,0,0,133,4.8
182731,32,1,0,4000000,0,0,0,85,5.6
182749,8,2,0,0,0,0,0,69,6.3
182793,4,17,0,0,0,0,1018995,105,6.6
182823,1000,172,29,90000000,0,0,0,117,6.3
183011,540,293,56,30000000,36343858,13701452,119942387,104,6.3
183197,29,2,0,0,0,0,0,64,8.1
183199,21,88,0,0,47807,6591,50022,104,7.2
183227,17,1,0,0,0,0,0,49,7.8
183295,282,202,49,10000000,67745330,29581355,167885588,103,5.7
183301,8,0,0,0,0,0,0,51,7.8
183317,6,9,0,0,345000,0,0,86,6.2
183611,688,309,66,37000000,69268230,17005332,117768230,100,6.9
183635,521,206,50,62000000,58032443,24167011,288175335,143,6.2
183897,488,411,82,0,32015231,1620294,64656608,101,7.8
183911,86,22,21,0,0,0,6961,89,5.2
183959,19,0,0,0,0,0,0,71,7.5
184015,165,37,36,9500000,0,0,0,97,6.4
184053,22,6,0,0,0,0,0,85,3.8
184245,1,0,0,0,0,0,0,90,6.6
184253,748,258,37,45000000,0,0,0,102,5.5
184257,509,23,0,0,0,0,0,60,8.5
184349,22,36,52,0,189024,10246,2994087,108,7.5
184471,1400,418,48,94000000,58250803,23633317,274950803,119,6.3
184641,134,27,48,0,0,0,8053641,135,5.3
184721,414,279,86,3500000,3448256,97562,3862498,113,7.1
184791,32,2,0,0,0,0,0,65,5.8
184931,692,227,31,30000000,34017028,13010267,49562710,107,6.3
184987,984,279,53,100000000,100478608,33123609,132675864,109,4.3
184997,598,273,72,17000000,40826341,11756244,66719009,110,7.5
185029,3300,502,82,17000000,188024361,50203562,340952971,90,7.5
185031,660,157,63,51000000,35857181,10352512,99630675,96,6.6
185033,325,108,74,15100000,0,0,342558,106,6.1
185135,52,39,0,0,0,0,0,88,8.9
185435,271,36,32,27100000,0,0,0,101,5.4
185473,386,196,69,21000000,60311495,20556350,94019120,102,6.2
185585,790,315,44,150000000,59874525,28116535,290930148,111,5.6
186587,758,343,45,120000000,101028233,35753093,428128233,107,6.1
187031,2000,421,51,170000000,417719760,148024610,1310466296,128,6.1
187541,1100,409,80,200000000,608581744,182687905,1243225667,118,7.6
187593,1300,544,66,110000000,324591735,125507153,785896609,119,7.6
187595,2600,560,62,275000000,213767512,84420489,392924807,135,6.9
187717,233,177,85,0,22835787,475419,22844741,95,8.3
188189,512,216,79,3200000,17493096,727266,18170707,112,6.9
188301,1000,471,70,162000000,216648740,75812205,622674139,118,7
188675,65,181,71,4000000,148225,13013,5080147,103,7.2
188751,811,261,60,75000000,120634935,34952180,402264843,114,6.6
188797,537,170,56,28000000,54730625,14947396,78230625,100,6.5
188833,144,180,58,17000000,391963,0,2433457,132,6.3
189043,54,42,50,0,703438,29552,755977,104,5.6
189111,1,3,48,0,8190,3258,8190,79,4.8
189333,1700,437,86,178000000,220159104,61236534,791657398,147,7.7
189381,138,64,52,16000000,20545116,6870740,20780685,116,5.2
189547,2,1,0,0,0,0,0,75,1.5
189713,954,455,83,15000000,49275340,10845330,93413709,135,7.5
190183,534,141,39,34000000,12695691,5842609,41142379,104,5.7
190207,12,6,0,1188541,0,0,681419,94,7.3
190209,1,0,0,0,0,0,0,63,6.8
190213,1,22,0,0,0,0,2031,95,6.4
190215,9,10,0,0,0,0,0,87,6.9
190219,23,3,0,0,0,0,0,7,6.7
190221,1,0,0,0,0,0,0,2,6.9
191005,13,17,0,0,0,0,45746967,131,6.1
193565,1,9,0,0,0,0,10453259,96,7.6
193567,5,5,0,0,109630,37480,109630,99,7.3
193571,1,0,0,0,0,0,6803548,111,6.6
193573,7,1,0,0,115840,115840,21292009,99,6.9
193581,10,5,0,0,248286,0,511132,101,7.6
193583,29,5,0,0,0,0,6356284,110,7.3
193585,4,8,0,0,0,0,0,86,6.2
